anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,c201,c203,c204,c205,c206,c207,c208,nroinf,c301_dia,c301_mes,c301_anio,c303,c304,c305,c306_1,c306_2,c306_3,c306_4,c306_5,c306_6,c306_7,c306_8,c306_9,c306_10,c306_10a,c306_11,c300n,c306a,c308_cod,c309_cod,c310,c311,c312,c313,c317,c317a,c318_1,c318_2,c318_3,c318_4,c318_5,c318_6,c318_7,c318_t,c328_t,whorat,c330,c331,c333,c334,p209h,c335,c338,c339_1,c341_t,c342,c344,c345_1,c347_t,c348,c350,c352,c353,c354,c355,c356,c357_i,c358,c359,seguro1,c361_1,c362_1,c361_2,c362_2,c361_3,c362_3,c361_4,c362_4,c361_5,c362_5,c361_6,c362_6,c361_7,c362_7,c361_8,c362_8,c364_1,c365_1,c364_2,c365_2,c364_3,c365_3,c364_4,c365_4,c366,c366_1,c366_2,c375_1,c375_2,c375_3,c375_4,c375_5,c375_6,c376,c377,ocup300,i339_1,d341_t,i342,d344,i345_1,i348,d347_t,d350,d351_t,ingtot,ingtotp,ingtrabw,resident,factor_expansion,trimestre,fa_amj24,fa_efm24,fa_jas24,fa_efm25,fa_son24,grupo_edad,tiene_seguro,nivel_educativo_agrupado
2024,4,21270,1,85,1,1,202404212701008513,1,3,3,1,2, ,1,29.0,3,22.0,9.0,1994.0,1,,, , , , , , , , , , , , ,3, ,4312.0,6419.0,3,5,1, ,5,1000.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,1125.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1125.0, ,,,,,,,463,1125.0,1125.0,1588.0,1,,2024_AbrMayJun,1297.33376261084,,,,,25-39,0,
2024,4,21270,1,85,1,1,202404212701008514,1,4,3,1,2, ,1,17.0,2,25.0,10.0,2006.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1144.41156767594,,,,,15-24,0,
2024,4,21270,1,86,1,1,202404212701008611,1,1,1,1,2, ,2,74.0,1,3.0,2.0,1950.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1031.63103812556,,,,,60+,0,
2024,4,21270,1,86,1,1,202404212701008612,1,2,3,1,2, ,1,48.0,2,24.0,3.0,1976.0,1,,, , , , , , , , , , , , ,2, ,9622.0,7830.0,3,5,1, ,2,40.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,66.0,,66.0,1,,2, ,2,2,4,1800.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1800.0, ,,,,,,, ,1800.0,1800.0,1800.0,1,,2024_AbrMayJun,1214.03859680954,,,,,40-59,0,
2024,4,21270,1,86,1,1,202404212701008616,1,3,3,1,2, ,2,33.0,3,13.0,8.0,1990.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1368.14565304269,,,,,25-39,0,
2024,4,21270,1,86,1,1,202404212701008617,1,4,5,1,2, ,1,5.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,0-14,0,
2024,4,29390,1,23,1,1,202404293901002311,1,1,1,1,2, ,2,72.0,1,24.0,12.0,1951.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,738.704543047615,,,,,60+,0,
2024,4,29390,1,23,1,1,202404293901002312,1,2,3,1,1, ,1,40.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,0,,2024_AbrMayJun, ,,,,,40-59,0,
2024,4,29390,1,24,1,1,202404293901002411,1,1,1,1,2, ,2,74.0,1,11.0,10.0,1949.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,11,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,738.704543047615,,,,,60+,0,
2024,4,29390,1,24,1,1,202404293901002412,1,2,2,1,2, ,1,87.0,1,9.0,4.0,1936.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,11,7, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,869.318383952315,,,,,60+,0,
2024,4,20288,1,5,1,1,202404202881000511,1,1,1,1,2, ,1,68.0,1,17.0,11.0,1955.0,1,,, , , , , , , , , , , , ,1, ,5211.0,4663.0,2, ,3,2,1,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,9.0,,30.0,2,30.0,1,1,1,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,7,1,, ,1400.0,,,,,, ,1400.0,1400.0,1400.0,1,,2024_AbrMayJun,713.418329678486,,,,,60+,0,
2024,4,20288,1,5,1,1,202404202881000512,1,2,2,1,2, ,2,61.0,2,11.0,3.0,1963.0,1,,, , , , , , , , , , , , ,2, ,7352.0,1410.0,2, ,3,2,1,2.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,25.0,18.0,50.0,2,50.0,1,1,1,2, ,,,, ,90.0, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1104.0,,90.0,,,, ,1194.0,1104.0,1194.0,1,,2024_AbrMayJun,606.228248424857,,,,,60+,0,
2024,4,20288,1,5,1,1,202404202881000514,1,3,3,1,2, ,1,21.0,3,22.0,12.0,2002.0,1,,, , , , , , , , , , , , ,3, ,3422.0,9311.0,2, ,2,2,1,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,8.0,32.0,43.0,2,43.0,1,2,2,1, ,,,, ,1250.0, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,, ,710.0,,1250.0,,,, ,1960.0,710.0,1960.0,1,,2024_AbrMayJun,672.502662783292,,,,,15-24,0,
2024,4,20288,1,7,1,1,202404202881000711,1,1,1,1,2, ,2,64.0,1,16.0,2.0,1960.0,1,,, , , , , , , , , , , , ,1, ,4416.0,8423.0,3,2, , ,5,9998.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,24.0,,40.0,2,40.0,2, ,2,2,4,3000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,3000.0, ,,,,,,,50,3000.0,3000.0,3050.0,1,,2024_AbrMayJun,606.228248424857,,,,,60+,0,
2024,4,20288,1,10,1,1,202404202881001011,1,1,1,1,2, ,2,72.0,1,11.0,9.0,1951.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,5,4, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,606.228248424857,,,,,60+,0,
2024,4,20288,1,10,1,1,202404202881001012,1,2,3,1,2, ,1,45.0,2,21.0,12.0,1978.0,1,,, , , , , , , , , , , , ,2, ,4419.0,8422.0,3,2, , ,5,9998.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,32.0,,40.0,2,40.0,2, ,2,2,4,2750.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2750.0, ,,,,,,,50,2750.0,2750.0,2800.0,1,,2024_AbrMayJun,713.418329678486,,,,,40-59,0,
2024,4,20288,1,94,1,1,202404202881009411,1,1,1,1,2, ,2,60.0,1,29.0,6.0,1963.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,606.228248424857,,,,,60+,0,
2024,4,20288,1,94,1,1,202404202881009412,1,2,3,1,2, ,1,27.0,1,16.0,6.0,1996.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,762.36594815818,,,,,25-39,0,
2024,4,20288,1,94,1,1,202404202881009413,1,3,5,1,2, ,2,9.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,0-14,0,
2024,4,2062402,1,39,1,1,20240420624021003911,1,1,1,1,2, ,1,69.0,1,4.0,4.0,1955.0,1,,, , , , , , , , , , , , ,1, ,8332.0,8411.0,3,2, , ,5,9000.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,55.0,,66.0,2,66.0,2, ,2,2,4,1800.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,4,5, ,2,2,2,2,2,2,2,2,1,1800.0, ,,,,,,,50,1800.0,1800.0,1850.0,1,,2024_AbrMayJun,840.899643355891,,,,,60+,0,
2024,4,2062402,1,39,1,1,20240420624021003912,1,2,2,1,2, ,2,68.0,2,22.0,4.0,1955.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,2,2,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,714.55567748374,,,,,60+,0,
2024,4,2062402,1,40,1,1,20240420624021004011,1,1,1,1,2, ,1,48.0,1,20.0,7.0,1975.0,1,,, , , , , , , , , , , , ,1, ,7432.0,3220.0,2, ,3,2,1,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,,40.0,2,40.0,1,1,1,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,2,1,, ,900.0,,,,,, ,900.0,900.0,900.0,1,,2024_AbrMayJun,840.899643355891,,,,,40-59,0,
2024,4,2062402,1,40,1,1,20240420624021004012,1,2,2,1,2, ,2,46.0,2,4.0,12.0,1977.0,1,,, , , , , , , , , , , , ,2, ,8153.0,1410.0,3,5,2,2,1,2.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,32.0,,32.0,1,,1,1,1,1,2,250.0,52.0,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,1083.0,225,,,,,,, ,1308.0,1308.0,1308.0,1,,2024_AbrMayJun,714.55567748374,,,,,40-59,0,
2024,4,2062402,1,40,1,1,20240420624021004013,1,3,3,1,2, ,1,17.0,3,7.0,12.0,2006.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,8,1,1,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,792.672721971152,,,,,15-24,0,
2024,4,2062402,1,44,1,1,20240420624021004411,1,1,1,1,2, ,1,68.0,1,28.0,7.0,1955.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,840.899643355891,,,,,60+,0,
2024,4,2062402,1,44,1,1,20240420624021004412,1,2,2,1,2, ,2,63.0,2,27.0,7.0,1960.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,1,3, , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,714.55567748374,,,,,60+,0,
2024,4,2963902,1,35,1,1,20240429639021003511,1,1,1,1,2, ,2,18.0,1,27.0,2.0,2006.0,1,,, , , , , , , , , , , , ,1, ,8153.0,1410.0,3,5,3,2,1,3.0,0.0,9.0,9.0,9.0,9.0,9.0,6.0,51.0,,51.0,1,,2, ,2,1,2,190.0,,, ,, ,, , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,5,1,823.0, ,,,,,,, ,823.0,823.0,823.0,1,,2024_AbrMayJun,1211.00172480538,,,,,15-24,0,
2024,4,2963902,1,38,1,1,20240429639021003811,1,1,1,1,2, ,1,34.0,1,19.0,4.0,1989.0,1,,, , , , , , , , , , , , ,1, ,8321.0,4922.0,2, ,3,2,1,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,30.0,14.0,36.0,2,36.0,1,2,2,1, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,1,, ,1410.0,,,,,, ,1410.0,1410.0,1410.0,1,,2024_AbrMayJun,1296.96792897828,,,,,25-39,0,
2024,4,2963902,1,38,1,1,20240429639021003812,1,2,2,1,2, ,2,35.0,1,8.0,9.0,1988.0,1,,, , , , , , , , , , , , ,2, ,9411.0,5610.0,2, ,3,2,1,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,,70.0,1,,2, ,2,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,1,1,, ,1650.0,78.0,,,,, ,1728.0,1728.0,1728.0,1,,2024_AbrMayJun,1367.75985124784,,,,,25-39,0,
2024,4,2963902,1,38,1,1,20240429639021003813,1,3,3,1,2, ,2,16.0,3,5.0,3.0,2008.0,1,,, , , , , , , , , , , , ,3, ,9412.0,5610.0,4, ,3,2,1,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,,,1,,2, , , , ,,,, ,, ,, ,2,4,1,2,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1211.00172480538,,,,,15-24,0,
2024,4,2963902,1,38,1,1,20240429639021003814,1,4,3,1,2, ,2,9.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,0-14,0,
2024,4,2963902,1,38,1,1,20240429639021003815,1,5,3,1,2, ,1,6.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,0-14,0,
2024,4,2963902,1,38,1,1,20240429639021003816,1,6,3,1,2, ,1,4.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,0-14,0,
2024,4,2963902,1,38,1,1,20240429639021003817,1,7,3,1,2, ,2,1.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,0-14,0,
2024,4,2963902,1,38,1,1,20240429639021003818,1,8,11,1,2, ,2,15.0,8,2.0,6.0,2008.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,8,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,9,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1211.00172480538,,,,,15-24,0,
2024,4,2963902,1,39,1,1,20240429639021003911,1,1,1,1,2, ,2,48.0,1,20.0,3.0,1976.0,1,,, , , , , , , , , , , , ,1, ,9533.0,4789.0,2, ,3,2,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,4.0,2,4.0,1,2,2,1, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,, ,60.0,,,,,, ,60.0,60.0,60.0,1,,2024_AbrMayJun,1031.34012969396,,,,,40-59,0,
2024,4,2963902,1,39,1,1,20240429639021003912,1,2,3,1,1, ,1,23.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,0,,2024_AbrMayJun, ,,,,,15-24,0,
2024,4,2963902,1,39,1,1,20240429639021003913,1,3,3,1,2, ,1,18.0,3,22.0,11.0,2005.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,1,4,1,2,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,2,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1144.08885639453,,,,,15-24,0,
2024,4,2963902,1,39,1,1,20240429639021003914,1,4,3,1,2, ,2,15.0,4,7.0,10.0,2008.0,1,,, , , , , , , , , , , , ,4, ,7513.0,1071.0,2, ,3,2,1,1.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,15.0,2.0,18.0,2,18.0,2, ,2,2, ,,,, ,, ,30.0,10, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,1,, ,703.0,10.0,,30.0,,10.0, ,753.0,713.0,753.0,1,,2024_AbrMayJun,1211.00172480538,,,,,15-24,0,
2024,4,2963902,1,39,1,1,20240429639021003915,1,5,3,1,2, ,2,30.0,5,7.0,8.0,1993.0,1,,, , , , , , , , , , , , ,5, ,9629.0,8299.0,2, ,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,,7.0,1,,1,1,1,1, ,,,, ,, ,, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,1,1,, ,255.0,,,,,, ,255.0,255.0,255.0,1,,2024_AbrMayJun,1367.75985124784,,,,,25-39,0,
2024,4,2963902,1,39,1,1,20240429639021003916,1,6,5,1,2, ,1,, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_AbrMayJun, ,,,,,,0,
2024,4,2963902,1,39,1,1,20240429639021003917,1,7,6,1,2, ,2,79.0,7,13.0,9.0,1944.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,7,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2,1, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,1031.34012969396,,,,,60+,0,
2024,4,2626601,1,37,1,1,20240426266011003711,1,1,1,1,2, ,1,73.0,1,4.0,2.0,1951.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,1,2,3, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,880.597321276796,,,,,60+,0,
2024,4,2626601,1,37,1,1,20240426266011003712,1,2,2,1,2, ,2,68.0,2,29.0,6.0,1955.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,2,3, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,748.288836208959,,,,,60+,0,
2024,4,2626601,1,38,1,1,20240426266011003811,1,1,1,1,2, ,2,69.0,1,11.0,6.0,1954.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,748.288836208959,,,,,60+,0,
2024,4,2186201,1,33,1,1,20240421862011003311,1,1,1,1,2, ,2,52.0,1,13.0,5.0,1971.0,1,,, , , , , , , , , , , , ,1, ,9412.0,5610.0,3,5,3,2,1,3.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,66.0,,66.0,1,,2, ,2,2,2,180.0,123.0,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,9,1,779.0,533,,,,,,, ,1312.0,1312.0,1312.0,1,,2024_AbrMayJun,745.186810144821,,,,,40-59,0,
2024,4,2186201,1,33,1,1,20240421862011003312,1,2,2,1,2, ,1,56.0,2,7.0,12.0,1967.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_AbrMayJun,876.946811326054,,,,,40-59,0,
2024,4,2186201,1,33,1,1,20240421862011003313,1,3,3,1,2, ,1,30.0,3,17.0,9.0,1993.0,1,,, , , , , , , , , , , , ,3, ,5241.0,4759.0,3,5,2,1,1,15.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,1,1,1,1,4,1025.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1025.0, ,,,,,,, ,1025.0,1025.0,1025.0,1,,2024_AbrMayJun,937.114115924349,,,,,25-39,0,
2024,4,2186201,1,33,1,1,20240421862011003314,1,4,3,1,2, ,1,23.0,4,22.0,4.0,2000.0,1,,, , , , , , , , , , , , ,4, ,9334.0,4921.0,3,5,1, ,3,80.0,0.0,0.0,14.0,0.0,14.0,14.0,14.0,56.0,,56.0,1,,2, ,2,2,2,250.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,1083.0, ,,,,,,, ,1083.0,1083.0,1083.0,1,,2024_AbrMayJun,826.65252798014,,,,,15-24,0,
